member_id,generation,birthday,school1,major1_1,major1_2,major1_3,school2,major2,job,job_domain,company,major_data,class1,class2,class3,class4,marketing_agree,contents_agree,before_id,withdrawal
2025100278,10,20020927.0,성신여자대학교 수정캠퍼스 ,AI융합학부 AI학과,바이오생명공학과,없음,정보없음,,대학생,"N. 전문, 과학 및 기술 서비스업",학부연구생,TRUE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100279,10,20021210.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,2023070353,FALSE
2025100280,10,20010512.0,한국외국어대학교 서울캠퍼스,노어학과,AI융합전공학부,없음,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,,FALSE
2025100281,10,20021122.0,숭실대학교,컴퓨터학부,,,정보없음,,대학생,A. 해당없음,,TRUE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100282,10,,가천대학교,법학과,경영학과,,정보없음,,,,,FALSE,1,,,,TRUE,TRUE,2024090273,FALSE
2025100283,10,20000112.0,건국대학교 서울캠퍼스,응용통계학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,8,,,,TRUE,TRUE,,FALSE
2025100284,10,20030704.0,이화여자대학교,통계학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100285,10,20020812.0,세종대학교,인공지능학과,,,정보없음,,대학생,A. 해당없음,,TRUE,7,,,,TRUE,TRUE,,FALSE
2025100286,10,20020627.0,한국외국어대학교 글로벌캠퍼스,중국어통번역학과,sw&AI융합전공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,6,,,,TRUE,TRUE,,FALSE
2025100287,10,20020209.0,고려대학교 서울캠퍼스,전기전자공학부,신소재공학부,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,,,,TRUE,TRUE,,FALSE
2025100288,10,20010917.0,건국대학교 서울캠퍼스,융합생명공학과,산업공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,,FALSE
2025100289,10,20020928.0,인하대학교,산업경영공학과,없음,없음,정보없음,,대학생,K. 정보통신업,데이터 분석,TRUE,일반 학회원,,,,TRUE,TRUE,2024090277,FALSE
2025100290,10,20010203.0,서울대학교,동양사학과,경영학과,,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100291,10,20040516.0,경희대학교 서울캠퍼스,경영학과,빅데이터응용학과,,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100292,10,20031208.0,가천대학교 글로벌캠퍼스,경영학과,산업공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,2022050187,FALSE
2025100293,10,19950221.0,한국외국어대학교 서울캠퍼스,영어통번역(EICC)학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100294,10,20021228.0,상명대학교 서울캠퍼스,컴퓨터과학과,휴먼지능정보공학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100295,10,20010718.0,강원대학교 춘천캠퍼스,수학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,,FALSE
2025100296,10,20011002.0,인하대학교,인공지능공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,FALSE
2025100297,10,20000211.0,명지대학교 자연캠퍼스,수학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,2,6,,,TRUE,TRUE,2024080346,FALSE
2025100298,10,20020527.0,연세대학교 미래캠퍼스,데이터사이언스학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,6,,,TRUE,TRUE,,FALSE
2025100299,10,,정보없음,,,,정보없음,,,,,FALSE,공모전 멘토링반,,,,TRUE,TRUE,,FALSE
2025100300,10,20020119.0,경기대학교 수원캠퍼스,문헌정보학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100301,10,20030115.0,경기대학교 수원캠퍼스,경제학과,경영학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100302,10,20000303.0,한국외대학교 글로벌캠퍼스,환경학과,통계학과,,정보없음,,취준생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,2024080351,FALSE
2025100303,10,20030527.0,고려대학교 서울캠퍼스,통계학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100304,10,20040423.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100305,10,20030101.0,광운대학교,전자공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,5,,,TRUE,TRUE,,FALSE
2025100306,10,20030325.0,동국대학교 서울캠퍼스,ai소프트웨어융합학부,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100307,10,19990617.0,한국외국어대학교 글로벌캠퍼스,국제금융학과,통계학과,없음,정보없음,,직장인,L. 금융 및 보험업,채권평가사 연구원,FALSE,14,15,,,TRUE,TRUE,2024090294,FALSE
2025100308,10,20040508.0,연세대학교 미래캠퍼스,소프트웨어학부,,,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,FALSE
2025100309,10,20050208.0,한양대학교 서울캠퍼스,산업공학과,빅데이터 융합학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,6,,,,TRUE,TRUE,,FALSE
2025100310,10,20040603.0,홍익대학교 서울캠퍼스,컴퓨터공학과,산업데이터공학과,,정보없음,,대학생,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,,FALSE
2025100311,10,20030814.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,7,12,,,TRUE,TRUE,2023070381,FALSE
2025100312,10,20030928.0,성신여자대학교,AI융합학부 지능형 IoT학과,AI융합학부 AI학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,TRUE
2025100313,10,20020321.0,전남대학교 광주캠퍼스,소프트웨어공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,15,,,,TRUE,TRUE,2024080358,FALSE
2025100314,10,20030807.0,성균관대학교 자연과학캠퍼스,시스템경영공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,7,,,,TRUE,TRUE,,FALSE
2025100315,10,20011012.0,한양대학교 서울캠퍼스,경제금융학부,,,정보없음,,대학생,A. 해당없음,,FALSE,8,,,,TRUE,TRUE,,FALSE
2025100316,10,20010411.0,성신여자대학교 수정캠퍼스,데이터 사이언스 학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,,FALSE
2025100317,10,19980404.0,전북대학교 전주캠퍼스,화학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,5,,,TRUE,TRUE,,FALSE
2025100318,10,20020608.0,전남대학교 광주 캠퍼스,영어교육학과,국제통상학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100319,10,20031227.0,홍익대학교 세종캠퍼스,소프트웨어융합학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,1,,,,TRUE,TRUE,,FALSE
2025100320,10,20020926.0,이화여자대학교,컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,1,4,,,TRUE,TRUE,,FALSE
2025100321,10,19980410.0,이화여자대학교,화공신소재공학부,없음,없음,이화여자대학교,엘텍공학과 화학공학부,대학원생,A. 해당없음,,FALSE,7,8,,,TRUE,TRUE,2023060393,FALSE
2025100322,10,20010507.0,경북대학교,통계학과,없음,없음,경북대학교 ,통계학과,대학원생,A. 해당없음,,TRUE,8,14,15,,TRUE,TRUE,2024080365,FALSE
2025100323,10,19910602.0,국민대학교,국제학부,없음,없음,정보없음,,직장인,V. 국제 및 외국기관,마케터,FALSE,15,,,,TRUE,TRUE,,FALSE
2025100324,10,20010426.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,4,,,,TRUE,TRUE,,FALSE
2025100325,10,20020302.0,경희대학교 서울캠퍼스,경영학과,컴퓨터공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,2024080369,FALSE
2025100326,10,20030402.0,전북대학교,스페인중남미학과,컴퓨터공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,8,,,,TRUE,TRUE,,FALSE
2025100327,10,20021014.0,상명대학교 서울캠퍼스,문헌정보학과,컴퓨터과학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,14,15,,,TRUE,TRUE,,FALSE
2025100328,10,20020730.0,한국외국어대학교 글로벌캠퍼스,루마니아학과,AI 융합학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,6,12,,,TRUE,TRUE,,FALSE
2025100329,10,20010129.0,고려대학교 서울캠퍼스,교육학과,영어교육학과,,정보없음,,대학생,A. 해당없음,,FALSE,1,4,,,TRUE,TRUE,,FALSE
2025100330,10,19980411.0,경희대학교 국제캠퍼스,화학공학과,없음,없음,정보없음,,취준생,A. 해당없음,,FALSE,7,8,,,TRUE,TRUE,2023060407,FALSE
2025100331,10,20010710.0,상명대학교 서울캠퍼스,컴퓨터과학과,빅데이터융합학과,,정보없음,,대학생,A. 해당없음,,TRUE,16,,,,TRUE,TRUE,2024080375,FALSE
2025100332,10,20000916.0,조선대학교,컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,15,,,,TRUE,TRUE,,FALSE
2025100333,10,20010621.0,경북대학교,경영학부,통계학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,6,,,,TRUE,TRUE,,FALSE
2025100334,10,,한신대학교 오산캠퍼스 ,,,,정보없음,,,,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100335,10,20020629.0,가톨릭대학교,바이오메디컬화학공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100336,10,20020214.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100337,10,20030227.0,이화여자대학교 서울캠퍼스,통계학과,커뮤니케이션미디어학부,없음,정보없음,,대학생,A. 해당없음,,TRUE,1,5,,,TRUE,TRUE,,FALSE
2025100338,10,20000912.0,강원대학교 춘천캠퍼스,컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,7,8,,,TRUE,TRUE,,FALSE
2025100339,10,20000703.0,상명대학교,소프트웨어학과,없음,없음,정보없음,,취준생,A. 해당없음,,TRUE,15,,,,TRUE,TRUE,2024090321,FALSE
2025100340,10,20040618.0,한국외국어대학교 글로벌캠퍼스,반도체전자공학부,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100341,10,20040615.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,8,,,,TRUE,TRUE,,FALSE
2025100342,10,20040120.0,한국외국어대학교 서울캠퍼스,몽골어학과,지역경제개발협력전공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,,FALSE
2025100343,10,20000707.0,전남대학교 광주캠퍼스,경제학부,산업공학과,,정보없음,,취준생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,2024090327,FALSE
2025100344,10,20010208.0,국민대학교,행정학과,경제학과,,정보없음,,대학생,A. 해당없음,,FALSE,4,6,8,,TRUE,TRUE,,FALSE
2025100345,10,20041230.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,1,5,,,TRUE,TRUE,2024080394,FALSE
2025100346,10,20001202.0,경기대학교 수원캠퍼스,경영정보학과,없음,없음,정보없음,,직장인,"N. 전문, 과학 및 기술 서비스업",데이터 분석가,FALSE,15,,,,TRUE,TRUE,2024080396,FALSE
2025100347,10,20020224.0,가천대학교 경제학과,경제학과,응용통계학과,,정보없음,,대학생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,2024090330,FALSE
2025100348,10,20011115.0,인하대학교 용현캠퍼스,산업경영공학과,통계학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,5,,,,TRUE,TRUE,,FALSE
2025100349,10,20000907.0,한국외국어대학교 서울캠퍼스,태국학과,융복합소프트웨어전공학부,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,5,,,TRUE,TRUE,,FALSE
2025100350,10,20020427.0,서울대학교,전기정보공학부,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100351,10,,명지대학교,데이터테크놀로지학과,,,정보없음,,,,,TRUE,15,,,,TRUE,TRUE,2024090333,FALSE
2025100352,10,20010326.0,서울시립대학교,경제학부,통계학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100353,10,20010813.0,세종대학교 서울캠퍼스,컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,2024090334,FALSE
2025100354,10,20010603.0,인천대학교,산업경영공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,5,,,,TRUE,TRUE,,FALSE
2025100355,10,20020106.0,차의과학대학교,바이오공학과,없음,없음,정보없음,,취준생,A. 해당없음,,FALSE,8,,,,TRUE,TRUE,,FALSE
2025100356,10,20031203.0,경상국립대학교,스마트유통물류학과,빅데이터학과,,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,,FALSE
2025100357,10,20021031.0,고려대학교 안암캠퍼스,바이오시스템의과학부,"언어,뇌,컴퓨터 융합 학부",없음,정보없음,,대학생,A. 해당없음,,FALSE,4,5,,,TRUE,TRUE,,FALSE
2025100358,10,20001222.0,서울대학교 관악캠퍼스,동물생명공학과,산업공학과,,정보없음,,대학생,A. 해당없음,,FALSE,7,,,,TRUE,TRUE,2024090336,FALSE
2025100359,10,20030812.0,숙명여자대학교,인공지능공학과,,,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100360,10,20031016.0,동국대학교 서울캠퍼스,통계학과,융합소프트웨어학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,5,,,TRUE,TRUE,,FALSE
2025100361,10,20020524.0,가천대학교 글로벌캠퍼스,응용통계학과,컴퓨터공학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,16,,,,TRUE,TRUE,2024090339,FALSE
2025100362,10,19960205.0,가톨릭대학교,의류학과,국제학부,없음,이화여자대학교 데이터사이언스대학원,데이터사이언스학과,직장인,H. 도매 및 소매업,마케팅&데이터분석,FALSE,6,12,15,,TRUE,TRUE,,FALSE
2025100363,10,20000822.0,한국외국어대학교 글로벌캠퍼스,통계학과,반도체공학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,6,,,,TRUE,TRUE,,FALSE
2025100364,10,20020826.0,서울대학교 (자유전공학부),컴퓨터공학부,통계학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,8,,,,TRUE,TRUE,,TRUE
2025100365,10,19940828.0,충북대학교,정보통신공학부,없음,없음,한양대학교 서울캠퍼스,인공지능학과,직장인,"N. 전문, 과학 및 기술 서비스업",개발자,FALSE,8,,,,TRUE,TRUE,,FALSE
2025100366,10,20030809.0,단국대학교 죽전캠퍼스,융합반도체공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100367,10,20010823.0,성균관대학교 인문캠퍼스,한문학과,경영학과,,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100368,10,20010828.0,이화여자대학교,컴퓨터공학과,없음,없음,정보없음,,직장인,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,2024080411,FALSE
2025100369,10,20020907.0,명지대학교 자연캠퍼스,정보통신공학과,,,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100370,10,20030822.0,경희대학교 국제캠퍼스,소프트웨어융합대학 컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,4,,,TRUE,TRUE,,FALSE
2025100371,10,19990928.0,건국대학교(서울),응용통계학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,6,8,,,TRUE,TRUE,,FALSE
2025100372,10,20011010.0,부경대학교 대연캠퍼스,컴퓨터인공지능공학부,,,정보없음,,대학생,A. 해당없음,,TRUE,15,,,,TRUE,TRUE,,FALSE
2025100373,10,20041102.0,가천대학교 글로벌캠퍼스,인공지능학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,5,,,TRUE,TRUE,,FALSE
2025100374,10,19990503.0,경희대학교 국제캠퍼스,글로벌커뮤니케이션학부,글로벌문화기술학과,,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100375,10,20050501.0,성균관대학교 인문사회과학캠퍼스,글로벌융합학부 데이터사이언스융합학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,8,,,,TRUE,TRUE,,FALSE
2025100376,10,20021217.0,.건국대학교 서울캠퍼스,시스템생명공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,,,,TRUE,TRUE,,FALSE
2025100377,10,20030925.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,7,,,,TRUE,TRUE,,FALSE
2025100378,10,19990524.0,서울과학기술대학교,기계자동차공학과,없음,없음,서울과학기술대학교,미래에너지융합학과,대학원생,A. 해당없음,,FALSE,7,16,,,TRUE,TRUE,,FALSE
2025100379,10,20030706.0,원광대학교,약학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100380,10,20010712.0,성결대학교,미디어소프트웨어학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,6,,,,TRUE,TRUE,,FALSE
2025100381,10,20031219.0,한국외국어대학교 서울캠퍼스,태국학과,국제통상학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,2022050256,FALSE
2025100382,10,20020222.0,한국외국어대학교,통계학과,경제학부,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100383,10,19870106.0,연세대학교 신촌캠퍼스,생활과학대학 통합디자인학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100384,10,20020110.0,서울시립대학교,통계학과,,,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100385,10,20020526.0,숭실대학교,산업정보시스템공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,14,15,,,TRUE,TRUE,2024090352,FALSE
2025100386,10,20020510.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
2025100387,10,20020708.0,동국대학교 서울캠퍼스,행정학과,경영학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,6,,,,TRUE,TRUE,,FALSE
2025100388,10,20040414.0,홍익대학교 서울캠퍼스,산업데이터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,8,,,,TRUE,TRUE,,FALSE
2025100389,10,20011116.0,서울대학교,물리학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,7,14,16,,TRUE,TRUE,,FALSE
2025100390,10,20010302.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,6,,,,TRUE,TRUE,2024090360,FALSE
2025100391,10,20050522.0,숙명여자대학교,통계학과,경영학부,없음,정보없음,,대학생,A. 해당없음,,TRUE,1,,,,TRUE,TRUE,,FALSE
2025100392,10,20010317.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,2024090364,FALSE
2025100393,10,19961123.0,동서울대학교 ,방송디지털미디어학과,,,정보없음,,직장인,K. 정보통신업,기술 영업,FALSE,15,,,,TRUE,TRUE,,FALSE
2025100394,10,20030208.0,성균관대학교,시스템경영공학과,자기설계융합전공학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100395,10,20020506.0,경북대학교 대구캠퍼스,컴퓨터학부,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,,FALSE
2025100396,10,20030730.0,단국대학교 죽전캠퍼스,정보통계학과,,,정보없음,,대학생,A. 해당없음,,TRUE,7,,,,TRUE,TRUE,2023070488,FALSE
2025100397,10,20031101.0,숙명여자대학교,화공생명공학부,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,,,,TRUE,TRUE,,FALSE
2025100398,10,20040918.0,덕성여자대학교 ,데이터사이언스학과,사이버보안학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,FALSE
2025100399,10,20020526.0,동국대학교 서울캠퍼스,경제학부,데이터사이언스소프트웨어학과,,정보없음,,대학생,A. 해당없음,,FALSE,6,8,,,TRUE,TRUE,2024090370,FALSE
2025100400,10,20020503.0,서울시립대학교,통계학과,도시사회학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100401,10,19990914.0,한신대학교,정보통신학부,없음,없음,정보없음,,취준생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,,FALSE
2025100402,10,20030521.0,세종대학교,경영학부,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,5,,,,TRUE,TRUE,,FALSE
2025100403,10,19960206.0,인천대학교,산업경영공학과,물류학과,없음,정보없음,,직장인,D. 제조업,재고관리자,TRUE,5,15,,,TRUE,TRUE,2024090373,FALSE
2025100404,10,,인하대학교,정보통신공학과,,,정보없음,,대학생,,,FALSE,공모전 멘토링반,,,,TRUE,TRUE,,FALSE
2025100405,10,,정보없음,,,,고려대학교,통계학과,대학원생,,,FALSE,공모전 멘토링반,,,,TRUE,TRUE,,FALSE
2025100406,10,20030407.0,한국외국어대학교 글로벌캠퍼스,컴퓨터공학부,,,정보없음,,대학생,A. 해당없음,,TRUE,16,,,,TRUE,TRUE,,FALSE
2025100407,10,20021202.0,한국외국어대학교 글로벌캠퍼스,서아프리카어학과,Bric’s학과,,정보없음,,대학생,A. 해당없음,,FALSE,일반 학회원,,,,TRUE,TRUE,,FALSE
2025100408,10,20020713.0,가천대학교 글로벌캠퍼스,경제학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100409,10,20030815.0,부산대학교 부산캠퍼스,통계학과,,,정보없음,,대학생,A. 해당없음,,TRUE,16,공모전 멘토링반,,,TRUE,TRUE,2024090376,FALSE
2025100410,10,19990812.0,경기대학교 수원캠퍼스,응용통계학과,없음,없음,정보없음,,취준생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,2023060520,FALSE
2025100411,10,20021123.0,국민대학교,AI빅데이터융합경영학과,데이터사이언스융합전공학과,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,FALSE
2025100412,10,,연세대학교 ,,,,정보없음,,,,,FALSE,1,4,,,TRUE,TRUE,,FALSE
2025100413,10,20000828.0,한양대학교 서울캠퍼스,국제학부,,,정보없음,,대학생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,2024080460,FALSE
2025100414,10,20030226.0,국민대학교,스포츠산업레저학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,5,,,,TRUE,TRUE,2024090380,FALSE
2025100415,10,20021219.0,경희대학교 서울캠퍼스,사학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100416,10,20010410.0,한국외국어대학교 서울캠퍼스,터키•아제르바이잔어학과,융복합소프트웨어학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,4,,,,TRUE,TRUE,,FALSE
2025100417,10,19971227.0,경북대학교 대구캠퍼스,물리학과,컴퓨터학부,없음,정보없음,,대학원생,A. 해당없음,,FALSE,7,,,,TRUE,TRUE,,FALSE
2025100418,10,20040416.0,홍익대학교 세종캠퍼스,바이오화학공학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,,,,TRUE,TRUE,,FALSE
2025100419,10,20010905.0,경북대학교,소프트웨어학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,5,,,TRUE,TRUE,,FALSE
2025100420,10,20040803.0,금오공과대학교,수리빅데이터학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,5,6,,TRUE,TRUE,,FALSE
2025100421,10,20041125.0,건국대학교 서울캠퍼스,컴퓨터공학부,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,14,,,,TRUE,TRUE,,FALSE
2025100422,10,20000607.0,연세대학교 신촌캠퍼스,나노과학공학과,경제학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,8,14,,,TRUE,TRUE,,FALSE
2025100423,10,20000605.0,세종대학교,경영학부,비즈니스애널리틱스 융합전공학부,,정보없음,,대학생,A. 해당없음,,FALSE,7,,,,TRUE,TRUE,,FALSE
2025100424,10,20020207.0,홍익대학교 서울캠퍼스,컴퓨터공학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,4,,,,TRUE,TRUE,,FALSE
2025100425,10,19920530.0,고려대학교 세종캠퍼스,정보통계학과,사회학과,,연세대학교,비즈니스 빅데이터 분석학과,직장인,L. 금융 및 보험업,디지털기획자,TRUE,2,4,,,TRUE,TRUE,,FALSE
2025100426,10,,동국대학교,사회학과,서베이앤데이터사이언스,,정보없음,,,,,FALSE,12,,,,TRUE,TRUE,2024090400,FALSE
2025100427,10,20020121.0,덕성여자대학교,수학과,정보통계학과,없음,정보없음,,대학생,A. 해당없음,,FALSE,8,12,,,TRUE,TRUE,,FALSE
2025100428,10,20030704.0,중앙대학교,국어국문학과,산업보안학과,,정보없음,,대학생,A. 해당없음,,FALSE,8,,,,TRUE,TRUE,2024080483,FALSE
2025100429,10,20000127.0,동덕여자대학교,데이터사이언스학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,2,,,,TRUE,TRUE,,FALSE
2025100430,10,20041017.0,고려대학교 서울캠퍼스,영어교육학과,데이터과학과,,정보없음,,대학생,A. 해당없음,,FALSE,12,15,,,TRUE,TRUE,,FALSE
2025100431,10,20020802.0,동국대학교 서울캠퍼스,통계학과,없음,,정보없음,,대학생,A. 해당없음,,TRUE,8,,,,TRUE,TRUE,,FALSE
2025100432,10,20020720.0,정보없음,,,,정보없음,,대학생,A. 해당없음,,FALSE,2,5,,,TRUE,TRUE,,FALSE
2025100433,10,20011107.0,성신여자대학교,미디어커뮤니케이션학과,소비자생활문화산업학과,없음,정보없음,,취준생,A. 해당없음,,FALSE,15,,,,TRUE,TRUE,,FALSE
2025100434,10,20021129.0,중앙대학교,경영학부,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025100435,10,20020917.0,서강대학교,경제학과,,없음,정보없음,,대학생,A. 해당없음,,FALSE,12,,,,TRUE,TRUE,,FALSE
2025100436,10,20020128.0,성신여자대학교,AI학과,없음,없음,정보없음,,대학생,A. 해당없음,,TRUE,7,,,,TRUE,TRUE,,FALSE
2025100437,10,20020206.0,명지대학교 인문캠퍼스,중어중문학과,없음,없음,정보없음,,대학생,A. 해당없음,,FALSE,2,,,,TRUE,TRUE,,FALSE
